Date,Source,Site ID,POC,Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude,Pollutant
05/28/2025,AQS,60070008,1,5.9,ppb,5,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
05/29/2025,AQS,60070008,1,5.7,ppb,5,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
05/30/2025,AQS,60070008,1,9.0,ppb,8,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
05/31/2025,AQS,60070008,1,8.2,ppb,8,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/01/2025,AQS,60070008,1,4.4,ppb,4,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/02/2025,AQS,60070008,1,5.8,ppb,5,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/03/2025,AQS,60070008,1,5.4,ppb,5,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/04/2025,AQS,60070008,1,9.1,ppb,8,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/05/2025,AQS,60070008,1,4.8,ppb,4,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/06/2025,AQS,60070008,1,5.0,ppb,5,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/07/2025,AQS,60070008,1,5.3,ppb,5,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/08/2025,AQS,60070008,1,4.6,ppb,4,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/09/2025,AQS,60070008,1,6.3,ppb,6,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/10/2025,AQS,60070008,1,4.5,ppb,4,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/11/2025,AQS,60070008,1,4.4,ppb,4,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/12/2025,AQS,60070008,1,4.9,ppb,4,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/13/2025,AQS,60070008,1,4.0,ppb,4,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/14/2025,AQS,60070008,1,4.8,ppb,4,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/15/2025,AQS,60070008,1,6.1,ppb,6,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/16/2025,AQS,60070008,1,5.8,ppb,5,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/17/2025,AQS,60070008,1,12.9,ppb,11,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/18/2025,AQS,60070008,1,14.5,ppb,13,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/19/2025,AQS,60070008,1,7.9,ppb,7,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/20/2025,AQS,60070008,1,3.5,ppb,3,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/21/2025,AQS,60070008,1,0.7,ppb,0,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/22/2025,AQS,60070008,1,5.4,ppb,5,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/23/2025,AQS,60070008,1,8.9,ppb,8,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/24/2025,AQS,60070008,1,5.9,ppb,5,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/25/2025,AQS,60070008,1,4.9,ppb,4,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/26/2025,AQS,60070008,1,6.7,ppb,6,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/27/2025,AQS,60070008,1,10.7,ppb,9,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/28/2025,AQS,60070008,1,6.8,ppb,6,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/29/2025,AQS,60070008,1,4.5,ppb,4,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
06/30/2025,AQS,60070008,1,5.0,ppb,5,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/01/2025,AQS,60070008,1,7.6,ppb,7,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/02/2025,AQS,60070008,1,6.9,ppb,6,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/03/2025,AQS,60070008,1,5.7,ppb,5,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/04/2025,AQS,60070008,1,2.2,ppb,2,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/05/2025,AQS,60070008,1,4.6,ppb,4,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/06/2025,AQS,60070008,1,5.5,ppb,5,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/07/2025,AQS,60070008,1,7.6,ppb,7,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/08/2025,AQS,60070008,1,4.2,ppb,4,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/09/2025,AQS,60070008,1,8.0,ppb,8,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/10/2025,AQS,60070008,1,8.5,ppb,8,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/11/2025,AQS,60070008,1,12.1,ppb,11,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/12/2025,AQS,60070008,1,7.6,ppb,7,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/13/2025,AQS,60070008,1,5.5,ppb,5,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/14/2025,AQS,60070008,1,8.0,ppb,8,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/15/2025,AQS,60070008,1,4.6,ppb,4,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/16/2025,AQS,60070008,1,4.6,ppb,4,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/17/2025,AQS,60070008,1,4.3,ppb,4,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/18/2025,AQS,60070008,1,4.7,ppb,4,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/19/2025,AQS,60070008,1,9.7,ppb,8,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/20/2025,AQS,60070008,1,3.4,ppb,3,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/21/2025,AQS,60070008,1,2.5,ppb,2,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/22/2025,AQS,60070008,1,5.6,ppb,5,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/23/2025,AQS,60070008,1,5.8,ppb,5,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/24/2025,AQS,60070008,1,5.7,ppb,5,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/25/2025,AQS,60070008,1,4.1,ppb,4,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/26/2025,AQS,60070008,1,2.3,ppb,2,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/27/2025,AQS,60070008,1,2.7,ppb,2,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/28/2025,AQS,60070008,1,4.7,ppb,4,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/29/2025,AQS,60070008,1,9.4,ppb,8,Chico-East Avenue,18,75.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
07/31/2025,AQS,60070008,1,6.1,ppb,6,Chico-East Avenue,23,96.0,42602,Nitrogen dioxide (NO2),74,17020,"Chico, CA",6,California,7,Butte,39.76168,-121.84047,NO2
01/01/2025,AQS,60190007,1,26.2,ppb,25,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/02/2025,AQS,60190007,1,34.9,ppb,32,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/03/2025,AQS,60190007,1,17.2,ppb,16,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/04/2025,AQS,60190007,1,20.9,ppb,19,Fresno-Drummond,22,92.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/05/2025,AQS,60190007,1,28.9,ppb,26,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/06/2025,AQS,60190007,1,29.2,ppb,27,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/07/2025,AQS,60190007,1,17.2,ppb,16,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/08/2025,AQS,60190007,1,31.3,ppb,29,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/09/2025,AQS,60190007,1,43.5,ppb,41,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/10/2025,AQS,60190007,1,41.1,ppb,39,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/11/2025,AQS,60190007,1,28.1,ppb,26,Fresno-Drummond,22,92.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/12/2025,AQS,60190007,1,31.6,ppb,29,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/13/2025,AQS,60190007,1,36.4,ppb,34,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/14/2025,AQS,60190007,1,42.2,ppb,40,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/15/2025,AQS,60190007,1,32.5,ppb,30,Fresno-Drummond,21,88.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/16/2025,AQS,60190007,1,44.3,ppb,42,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/17/2025,AQS,60190007,1,42.2,ppb,40,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/18/2025,AQS,60190007,1,37.3,ppb,35,Fresno-Drummond,22,92.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/19/2025,AQS,60190007,1,39.5,ppb,37,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/20/2025,AQS,60190007,1,32.5,ppb,30,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/21/2025,AQS,60190007,1,41.7,ppb,39,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/22/2025,AQS,60190007,1,44.4,ppb,42,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/23/2025,AQS,60190007,1,48.7,ppb,45,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/24/2025,AQS,60190007,1,39.1,ppb,37,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/25/2025,AQS,60190007,1,25.4,ppb,24,Fresno-Drummond,22,92.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/26/2025,AQS,60190007,1,12.9,ppb,11,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/27/2025,AQS,60190007,1,28.8,ppb,26,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/28/2025,AQS,60190007,1,25.5,ppb,24,Fresno-Drummond,22,92.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/29/2025,AQS,60190007,1,38.8,ppb,36,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/30/2025,AQS,60190007,1,41.0,ppb,39,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
01/31/2025,AQS,60190007,1,26.9,ppb,25,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
02/01/2025,AQS,60190007,1,21.5,ppb,20,Fresno-Drummond,22,92.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
02/02/2025,AQS,60190007,1,30.7,ppb,28,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
02/03/2025,AQS,60190007,1,16.5,ppb,15,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
02/04/2025,AQS,60190007,1,5.9,ppb,5,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
02/05/2025,AQS,60190007,1,12.3,ppb,11,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
02/06/2025,AQS,60190007,1,17.3,ppb,16,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
02/07/2025,AQS,60190007,1,11.5,ppb,10,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
02/08/2025,AQS,60190007,1,16.2,ppb,15,Fresno-Drummond,22,92.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
02/09/2025,AQS,60190007,1,20.6,ppb,19,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
02/10/2025,AQS,60190007,1,28.3,ppb,26,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
02/12/2025,AQS,60190007,1,25.4,ppb,24,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
02/13/2025,AQS,60190007,1,8.7,ppb,8,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
02/14/2025,AQS,60190007,1,19.9,ppb,18,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
02/15/2025,AQS,60190007,1,30.1,ppb,28,Fresno-Drummond,22,92.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
02/16/2025,AQS,60190007,1,17.5,ppb,16,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
02/17/2025,AQS,60190007,1,14.3,ppb,13,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
02/18/2025,AQS,60190007,1,34.7,ppb,32,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
02/19/2025,AQS,60190007,1,18.3,ppb,17,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
02/20/2025,AQS,60190007,1,27.0,ppb,25,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
02/21/2025,AQS,60190007,1,40.4,ppb,38,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
02/22/2025,AQS,60190007,1,39.5,ppb,37,Fresno-Drummond,22,92.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
02/23/2025,AQS,60190007,1,29.9,ppb,27,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
02/24/2025,AQS,60190007,1,23.5,ppb,22,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
02/25/2025,AQS,60190007,1,21.2,ppb,20,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
02/26/2025,AQS,60190007,1,35.6,ppb,33,Fresno-Drummond,21,88.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
02/27/2025,AQS,60190007,1,28.1,ppb,26,Fresno-Drummond,21,88.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
02/28/2025,AQS,60190007,1,18.5,ppb,17,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
03/01/2025,AQS,60190007,1,15.6,ppb,14,Fresno-Drummond,22,92.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
03/02/2025,AQS,60190007,1,8.0,ppb,8,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
03/03/2025,AQS,60190007,1,22.5,ppb,21,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
03/04/2025,AQS,60190007,1,18.7,ppb,17,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
03/05/2025,AQS,60190007,1,21.2,ppb,20,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
03/06/2025,AQS,60190007,1,16.6,ppb,15,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
03/07/2025,AQS,60190007,1,24.5,ppb,23,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
03/08/2025,AQS,60190007,1,28.0,ppb,26,Fresno-Drummond,22,92.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
03/09/2025,AQS,60190007,1,27.9,ppb,25,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
03/10/2025,AQS,60190007,1,21.4,ppb,20,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
03/11/2025,AQS,60190007,1,27.4,ppb,25,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
03/12/2025,AQS,60190007,1,12.3,ppb,11,Fresno-Drummond,21,88.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
03/13/2025,AQS,60190007,1,9.1,ppb,8,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
03/14/2025,AQS,60190007,1,14.2,ppb,13,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
03/15/2025,AQS,60190007,1,24.8,ppb,23,Fresno-Drummond,22,92.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
03/16/2025,AQS,60190007,1,15.0,ppb,14,Fresno-Drummond,23,96.0,42602,Nitrogen dioxide (NO2),99,23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332,NO2
